"timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"1510854700.511463","60:38:e0:06:34:ac","-59","2447","60.63631160815751","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.702491","60:38:e0:06:3a:f0","-61","2452","62.92881766268639","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854700.848684","1c:7e:e5:30:57:4e","-65","2457","64.68326304978362","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.060526","f4:7f:35:ac:9c:39","-73","2462","67.22555192080004","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.096799","00:fe:c8:5d:96:00","-69","2462","67.66085997358891","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.121025","00:fe:c8:76:dd:34","-59","2462","67.95159562404233","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.128005","18:33:9d:0c:c8:67","-73","2462","68.03536109369821","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.221801","f4:7f:35:ac:de:57","-71","2412","69.16099607292533","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.230387","00:fe:c8:7b:0d:20","-65","2412","69.2640348109103","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.236182","b4:5d:50:dd:66:21","-69","2412","69.33357995045998","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.238264","f4:7f:35:cd:33:57","-71","2412","69.35856710193234","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.245484","f4:7f:35:ac:de:55","-73","2412","69.44521383364395","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.254977","00:fe:c8:7b:0d:22","-65","2412","69.55913670356534","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.277167","b4:5d:50:d7:dc:80","-67","2412","69.8254374205968","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.291116","f4:7f:35:dd:f3:a5","-75","2412","69.99283674317117","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.296763","f4:7f:35:cd:33:59","-71","2412","70.06060505676591","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.507843","00:18:e7:e9:07:f5","-55","2417","72.59375228699977","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.610259","00:18:e7:e9:07:f5","-55","2422","73.82283516059117","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.670309","6c:b0:ce:26:e2:2c","-69","2422","74.54348830006683","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854701.712654","00:18:e7:e9:07:f5","-53","2422","75.05166624564147","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.170563","f4:7f:35:f7:1a:e7","-71","2437","80.54697690660356","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.179413","9c:1c:12:dd:93:c4","-79","2437","80.65318589121985","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.182714","f4:7f:35:f7:2d:d9","-71","2437","80.69279966794433","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.194304","60:38:e0:06:3a:d8","-61","2437","80.83188994704365","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.208804","f4:7f:35:dd:fb:86","-69","2437","81.00590158005576","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.211384","6c:50:4d:2a:a1:37","-77","2437","81.03686584814619","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.220215","b4:5d:50:d6:b0:e0","-65","2437","81.14284593408875","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.231967","f4:7f:35:f7:1a:e9","-71","2437","81.28387899068147","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.235705","6c:50:4d:2a:a1:35","-75","2437","81.32873740826805","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.247081","ec:08:6b:f9:e0:1f","-59","2437","81.46526116098806","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.349486","ec:08:6b:f9:e0:1f","-59","2442","82.69421241784207","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.559452","60:38:e0:06:34:ac","-55","2447","85.21398910429596","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.750445","60:38:e0:06:3a:f0","-63","2452","87.50607169627843","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.764245","60:38:e0:06:34:ac","-57","2452","87.67168560919761","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854702.900761","1c:7e:e5:30:57:4e","-63","2457","89.3099963929384","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.081273","00:fe:c8:5d:96:00","-73","2462","91.47630202493303","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.098841","00:fe:c8:76:dd:30","-57","2462","91.68713200961653","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.113205","6c:50:4d:2a:d1:25","-65","2462","91.85951273957822","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.130443","00:fe:c8:5d:96:01","-75","2462","92.06638563843941","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.150099","f4:7f:35:ac:9c:39","-71","2462","92.30227430543083","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.162059","18:33:9d:0c:c8:68","-75","2462","92.44580521880074","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.264035","00:fe:c8:7b:0d:21","-65","2412","93.66960625549557","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.273222","f4:7f:35:cd:2f:a7","-73","2412","93.7798581629368","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.307652","f4:7f:35:f7:20:87","-67","2412","94.19304888137536","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.311982","f4:7f:35:ac:de:57","-63","2412","94.24501174154823","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.314231","9c:1c:12:dd:75:e4","-59","2412","94.27200175641582","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.318331","88:79:7e:02:3c:fd","-37","2412","94.32120638757009","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.331571","00:fe:c8:7b:0d:24","-63","2412","94.48009926318153","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.343898","00:fe:c8:7b:0d:22","-65","2412","94.62803361478755","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.356852","f4:7f:35:f7:20:88","-67","2412","94.78349301029287","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.45342","00:18:e7:e9:07:f5","-55","2417","95.94239268928155","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.669261","00:12:17:9f:79:b6","-67","2422","98.53267588971484","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854703.718263","6c:b0:ce:26:e2:2c","-63","2422","99.12074233365885","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.021276","f4:7f:35:f7:17:86","-65","2432","102.75716686516209","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.072715","f4:7f:35:f7:17:85","-63","2432","103.3744808371435","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.08188","60:38:e0:06:2d:9c","-69","2432","103.48446951110994","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.174956","f4:7f:35:f7:17:85","-53","2437","104.60146356540332","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.210419","f4:7f:35:f7:17:89","-55","2437","105.027049147025","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.228062","f4:7f:35:cd:33:c6","-75","2437","105.23878042023634","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.247415","f4:7f:35:f6:c8:b9","-75","2437","105.4710353207821","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.253418","f4:7f:35:f7:17:87","-57","2437","105.54307545587555","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.27052","b4:5d:50:d6:b0:e1","-67","2437","105.74831459045289","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.365131","60:38:e0:06:34:e8","-51","2442","106.88372926551567","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.599943","b0:7f:b9:a3:b9:d5","-57","2447","109.70168080931958","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.607419","60:38:e0:06:34:ac","-53","2447","109.79140050572619","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854704.952812","1c:7e:e5:30:57:4e","-55","2457","113.93642072288362","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.08626","00:fe:c8:76:dd:34","-57","2462","115.53791601618643","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.125142","00:fe:c8:76:dd:31","-57","2462","116.00453454630978","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.153225","00:fe:c8:76:dd:33","-59","2462","116.34155350859385","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.263846","88:79:7e:02:3c:fd","-29","2412","117.66910286916222","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.267566","f4:7f:35:f7:20:86","-67","2412","117.71374669424218","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.271644","f4:7f:35:ac:de:56","-59","2412","117.76268809192165","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.276172","f4:7f:35:dc:16:15","-69","2412","117.81702577583457","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.279291","00:18:e7:e9:04:59","-55","2412","117.85445643145823","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.313001","f4:7f:35:dc:16:19","-67","2412","118.25900622496303","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.320768","f4:7f:35:ac:de:55","-61","2412","118.3522194873776","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.359906","9c:1c:12:dd:75:e0","-59","2412","118.82190812096252","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854705.501425","00:18:e7:e9:07:f5","-49","2417","120.52026188805927","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.164149","f4:7f:35:f7:1a:e5","-67","2437","128.4735351486312","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.170108","f4:7f:35:f7:2d:d6","-71","2437","128.54504881677505","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.18039","6c:50:4d:2a:a1:37","-73","2437","128.66843950808914","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.182605","f4:7f:35:f7:17:88","-57","2437","128.69502322781085","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.187853","60:38:e0:06:3a:d8","-71","2437","128.75800469789095","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.200937","f4:7f:35:f7:1a:e9","-71","2437","128.9150234656111","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.212532","f4:7f:35:cd:33:c6","-67","2437","129.0541738306123","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.227045","f4:7f:35:dd:fb:85","-77","2437","129.2283428314626","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.231889","f4:7f:35:f6:c8:b9","-69","2437","129.28647451089282","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.240641","ec:08:6b:f9:e0:1f","-55","2437","129.39150752857276","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.250321","f4:7f:35:f6:c8:b6","-67","2437","129.50767360549682","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.25612","f4:7f:35:f7:2d:d9","-69","2437","129.57726738601465","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.262891","f4:7f:35:f7:17:85","-57","2437","129.65852641519308","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.545571","b0:7f:b9:a3:b9:d5","-53","2447","133.05093637678706","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.552993","60:38:e0:06:34:ac","-53","2447","133.14000657320693","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.75783","60:38:e0:06:34:ac","-55","2452","135.59822954505816","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.894331","1c:7e:e5:30:57:4e","-63","2457","137.2363629323268","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854706.992682","1c:7e:e5:30:57:4e","-63","2457","138.41666177607695","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854707.129534","f4:7f:35:dc:4b:85","-75","2462","140.05900689894244","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854707.178408","00:fe:c8:5d:96:04","-73","2462","140.64553686053898","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854707.185328","00:fe:c8:76:dd:30","-57","2462","140.72858416060598","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
"1510854707.297484","f4:7f:35:dc:16:19","-71","2412","142.07455414194376","39.782585533999985","-84.083087842","307.125","0.0","0.0","0.0"
