"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.17408","24","10","0.17408","1510868753.227567","60:38:e0:06:34:ac","-55","2452","260.6113049919117","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","24","10","0.17408","1510868753.290259","60:38:e0:06:3a:f0","-65","2452","262.8683701498886","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","24","10","0.17408","1510868753.394181","1c:7e:e5:30:57:4e","-73","2457","266.6098250256407","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","24","10","0.17408","1510868754.11994","00:18:e7:e9:07:f5","-49","2417","292.7389535730027","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","24","10","0.17408","1510868754.94453","00:16:b6:58:f3:0d","-75","2432","322.4262414924889","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","24","10","0.17408","1510868755.049328","00:16:b6:58:f3:0d","-55","2432","326.19923273989633","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","24","10","0.17408","1510868755.171123","60:38:e0:06:3a:d8","-49","2437","330.58415320214084","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","24","10","0.17408","1510868755.533953","60:38:e0:06:34:e8","-45","2442","343.64693207426916","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","24","10","0.17408","1510868755.685225","60:38:e0:06:34:ac","-45","2447","349.0931020863185","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","24","10","0.17408","1510868755.787622","60:38:e0:06:34:ac","-47","2447","352.77964728066627","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
